Date,High,Low,Open,Close,Volume,Adj Close
2016-03-08,7527.14990234375,7442.14990234375,7486.39990234375,7485.2998046875,257000.0,7485.2998046875
2016-03-09,7539.0,7424.2998046875,7436.10009765625,7531.7998046875,245100.0,7531.7998046875
2016-03-10,7547.10009765625,7447.39990234375,7545.35009765625,7486.14990234375,224700.0,7486.14990234375
2016-03-11,7543.9501953125,7460.60009765625,7484.85009765625,7510.2001953125,198700.0,7510.2001953125
2016-03-14,7583.7001953125,7515.0498046875,7542.60009765625,7538.75,166900.0,7538.75
2016-03-15,7545.2001953125,7452.7998046875,7535.85009765625,7460.60009765625,193700.0,7460.60009765625
2016-03-16,7508.0,7405.14990234375,7457.0498046875,7498.75,195400.0,7498.75
2016-03-17,7585.2998046875,7479.39990234375,7557.39990234375,7512.5498046875,239600.0,7512.5498046875
2016-03-18,7613.60009765625,7517.89990234375,7534.64990234375,7604.35009765625,237400.0,7604.35009765625
2016-03-21,7713.5498046875,7617.7001953125,7619.2001953125,7704.25,196800.0,7704.25
2016-03-22,7728.2001953125,7643.7998046875,7695.5498046875,7714.89990234375,208900.0,7714.89990234375
2016-03-23,7726.85009765625,7670.60009765625,7717.4501953125,7716.5,199600.0,7716.5
2016-03-28,7749.39990234375,7587.7001953125,7741.0,7615.10009765625,242400.0,7615.10009765625
2016-03-29,7652.89990234375,7582.25,7606.5498046875,7597.0,216800.0,7597.0
2016-03-30,7741.9501953125,7643.4501953125,7651.10009765625,7735.2001953125,232600.0,7735.2001953125
2016-03-31,7777.60009765625,7702.0,7727.64990234375,7738.39990234375,380100.0,7738.39990234375
2016-04-01,7740.14990234375,7666.10009765625,7718.0498046875,7713.0498046875,183900.0,7713.0498046875
2016-04-04,7764.4501953125,7704.39990234375,7733.14990234375,7758.7998046875,155500.0,7758.7998046875
2016-04-05,7736.2998046875,7588.64990234375,7736.2998046875,7603.2001953125,203800.0,7603.2001953125
2016-04-06,7638.64990234375,7591.75,7636.0498046875,7614.35009765625,165600.0,7614.35009765625
2016-04-07,7630.75,7535.85009765625,7630.39990234375,7546.4501953125,234400.0,7546.4501953125
2016-04-08,7569.35009765625,7526.7001953125,7542.35009765625,7555.2001953125,143400.0,7555.2001953125
2016-04-11,7678.7998046875,7516.85009765625,7577.7998046875,7671.39990234375,179800.0,7671.39990234375
2016-04-12,7717.39990234375,7663.35009765625,7669.25,7708.9501953125,163400.0,7708.9501953125
2016-04-13,7864.7998046875,7772.2001953125,7777.14990234375,7850.4501953125,220400.0,7850.4501953125
2016-04-18,7920.60009765625,7842.75,7908.14990234375,7914.7001953125,184600.0,7914.7001953125
2016-04-20,7950.39990234375,7877.5498046875,7950.0498046875,7914.75,205300.0,7914.75
2016-04-21,7978.4501953125,7884.10009765625,7953.64990234375,7912.0498046875,223700.0,7912.0498046875
2016-04-22,7923.35009765625,7873.35009765625,7891.7998046875,7899.2998046875,183300.0,7899.2998046875
2016-04-25,7911.0,7827.0,7894.7998046875,7855.0498046875,146300.0,7855.0498046875
2016-04-26,7974.5,7822.5498046875,7828.14990234375,7962.64990234375,202400.0,7962.64990234375
2016-04-27,7991.0,7940.5498046875,7942.0,7979.89990234375,206800.0,7979.89990234375
2016-04-28,7992.0,7834.4501953125,7967.39990234375,7847.25,292500.0,7847.25
2016-04-29,7889.0498046875,7788.7001953125,7844.25,7849.7998046875,243700.0,7849.7998046875
2016-05-02,7829.7998046875,7777.2998046875,7822.7001953125,7805.89990234375,146300.0,7805.89990234375
2016-05-03,7890.25,7735.14990234375,7824.7998046875,7747.0,186500.0,7747.0
2016-05-04,7749.0,7697.25,7724.14990234375,7706.5498046875,199700.0,7706.5498046875
2016-05-05,7777.5498046875,7706.85009765625,7731.0,7735.5,185100.0,7735.5
2016-05-06,7738.89990234375,7678.35009765625,7717.64990234375,7733.4501953125,163600.0,7733.4501953125
2016-05-09,7873.64990234375,7753.5498046875,7755.25,7866.0498046875,160600.0,7866.0498046875
2016-05-10,7896.89990234375,7837.7001953125,7873.5498046875,7887.7998046875,162000.0,7887.7998046875
2016-05-11,7893.10009765625,7780.89990234375,7804.64990234375,7848.85009765625,214100.0,7848.85009765625
2016-05-12,7916.0498046875,7849.64990234375,7871.4501953125,7900.39990234375,152700.0,7900.39990234375
2016-05-13,7881.0,7784.2001953125,7881.0,7814.89990234375,179500.0,7814.89990234375
2016-05-16,7873.89990234375,7772.14990234375,7831.2001953125,7860.75,205200.0,7860.75
2016-05-17,7940.10009765625,7879.7001953125,7896.85009765625,7890.75,183400.0,7890.75
2016-05-18,7882.0498046875,7810.75,7846.75,7870.14990234375,156400.0,7870.14990234375
2016-05-19,7876.2001953125,7766.7998046875,7875.5,7783.39990234375,170400.0,7783.39990234375
2016-05-20,7812.39990234375,7735.75,7792.2001953125,7749.7001953125,157000.0,7749.7001953125
2016-05-23,7820.60009765625,7722.2001953125,7813.9501953125,7731.0498046875,172000.0,7731.0498046875
2016-05-24,7761.5498046875,7715.7998046875,7738.0498046875,7748.85009765625,147000.0,7748.85009765625
2016-05-25,7941.2001953125,7809.2998046875,7811.7998046875,7934.89990234375,176200.0,7934.89990234375
2016-05-26,8083.0,7948.5,7974.4501953125,8069.64990234375,264300.0,8069.64990234375
2016-05-27,8164.2001953125,8077.0498046875,8081.9501953125,8156.64990234375,260900.0,8156.64990234375
2016-05-30,8200.0,8150.7998046875,8166.5,8178.5,247400.0,8178.5
2016-05-31,8213.599609375,8134.2998046875,8209.849609375,8160.10009765625,471000.0,8160.10009765625
2016-06-01,8215.349609375,8171.0498046875,8179.2001953125,8179.9501953125,194400.0,8179.9501953125
2016-06-02,8229.5,8154.75,8156.89990234375,8218.9501953125,181700.0,8218.9501953125
2016-06-03,8262.0,8209.849609375,8246.2001953125,8220.7998046875,379000.0,8220.7998046875
2016-06-06,8234.7001953125,8186.0498046875,8228.75,8201.0498046875,171600.0,8201.0498046875
2016-06-07,8294.9501953125,8216.400390625,8235.5498046875,8266.4501953125,241900.0,8266.4501953125
2016-06-08,8288.900390625,8252.0498046875,8285.5,8273.0498046875,174300.0,8273.0498046875
2016-06-09,8273.349609375,8184.60009765625,8273.349609375,8203.599609375,174900.0,8203.599609375
2016-06-10,8265.599609375,8162.85009765625,8180.25,8170.0498046875,182200.0,8170.0498046875
2016-06-13,8125.25,8063.89990234375,8102.25,8110.60009765625,169700.0,8110.60009765625
2016-06-14,8134.9501953125,8069.5,8134.39990234375,8108.85009765625,145500.0,8108.85009765625
2016-06-15,8213.2001953125,8123.14990234375,8139.39990234375,8206.599609375,169800.0,8206.599609375
2016-06-16,8180.64990234375,8074.4501953125,8180.64990234375,8140.75,189200.0,8140.75
2016-06-17,8195.25,8135.7998046875,8176.64990234375,8170.2001953125,166600.0,8170.2001953125
2016-06-20,8244.150390625,8107.35009765625,8115.75,8238.5,168600.0,8238.5
2016-06-21,8257.25,8202.150390625,8255.400390625,8219.900390625,137000.0,8219.900390625
2016-06-22,8238.349609375,8153.25,8213.650390625,8203.7001953125,136100.0,8203.7001953125
2016-06-23,8285.599609375,8188.2998046875,8201.150390625,8270.4501953125,154100.0,8270.4501953125
2016-06-24,8100.7001953125,7927.0498046875,8029.10009765625,8088.60009765625,297600.0,8088.60009765625
2016-06-27,8120.64990234375,8039.35009765625,8039.35009765625,8094.7001953125,162500.0,8094.7001953125
2016-06-28,8146.35009765625,8086.85009765625,8096.0498046875,8127.85009765625,170400.0,8127.85009765625
2016-06-29,8212.400390625,8157.64990234375,8173.10009765625,8204.0,147000.0,8204.0
2016-06-30,8308.150390625,8242.099609375,8260.25,8287.75,279400.0,8287.75
2016-07-01,8356.75,8308.650390625,8313.0498046875,8328.349609375,165500.0,8328.349609375
2016-07-04,8398.4501953125,8364.7001953125,8376.75,8370.7001953125,154200.0,8370.7001953125
2016-07-05,8381.4501953125,8319.9501953125,8379.2998046875,8335.9501953125,139000.0,8335.9501953125
2016-07-07,8361.9501953125,8317.7001953125,8342.0,8337.900390625,155500.0,8337.900390625
2016-07-08,8353.2998046875,8287.5498046875,8350.0,8323.2001953125,137900.0,8323.2001953125
2016-07-11,8475.25,8407.0498046875,8413.349609375,8467.900390625,149800.0,8467.900390625
2016-07-12,8526.599609375,8479.2001953125,8502.599609375,8521.0498046875,183600.0,8521.0498046875
2016-07-13,8550.25,8493.5498046875,8540.4501953125,8519.5,195500.0,8519.5
2016-07-14,8571.400390625,8500.7001953125,8515.75,8565.0,153900.0,8565.0
2016-07-15,8594.7998046875,8510.0498046875,8565.4501953125,8541.400390625,221700.0,8541.400390625
2016-07-18,8587.099609375,8494.349609375,8564.0498046875,8508.7001953125,164300.0,8508.7001953125
2016-07-19,8540.0498046875,8476.7001953125,8514.2998046875,8528.5498046875,167900.0,8528.5498046875
2016-07-20,8569.900390625,8512.5498046875,8515.4501953125,8565.849609375,160300.0,8565.849609375
2016-07-21,8585.25,8503.4501953125,8582.7001953125,8510.099609375,150000.0,8510.099609375
2016-07-22,8548.9501953125,8489.7998046875,8519.650390625,8541.2001953125,143200.0,8541.2001953125
2016-07-25,8641.150390625,8517.2001953125,8519.9501953125,8635.650390625,150000.0,8635.650390625
2016-07-26,8644.900390625,8577.150390625,8633.75,8590.650390625,154800.0,8590.650390625
2016-07-27,8665.0,8572.0498046875,8599.400390625,8615.7998046875,184100.0,8615.7998046875
2016-07-28,8674.7001953125,8625.25,8636.9501953125,8666.2998046875,233500.0,8666.2998046875
2016-07-29,8670.349609375,8631.150390625,8668.2998046875,8638.5,157000.0,8638.5
2016-08-01,8711.2998046875,8590.5,8654.2998046875,8636.5498046875,188400.0,8636.5498046875
2016-08-02,8687.2001953125,8611.400390625,8647.4501953125,8622.900390625,169400.0,8622.900390625
2016-08-03,8635.4501953125,8529.599609375,8635.2001953125,8544.849609375,163000.0,8544.849609375
2016-08-04,8601.400390625,8518.150390625,8599.9501953125,8551.099609375,164700.0,8551.099609375
2016-08-05,8689.400390625,8590.150390625,8600.2001953125,8683.150390625,157900.0,8683.150390625
2016-08-08,8723.5,8697.599609375,8712.849609375,8711.349609375,172600.0,8711.349609375
2016-08-09,8728.349609375,8638.2001953125,8727.7998046875,8678.25,200100.0,8678.25
2016-08-10,8690.099609375,8564.599609375,8686.7001953125,8575.2998046875,173600.0,8575.2998046875
2016-08-11,8601.150390625,8540.0498046875,8572.7998046875,8592.150390625,189200.0,8592.150390625
2016-08-16,8682.349609375,8600.4501953125,8670.25,8642.5498046875,224800.0,8642.5498046875
2016-08-17,8667.099609375,8603.599609375,8639.7998046875,8624.0498046875,174100.0,8624.0498046875
2016-08-18,8690.7001953125,8645.0498046875,8648.849609375,8673.25,164300.0,8673.25
2016-08-19,8696.599609375,8647.099609375,8694.2998046875,8666.900390625,191900.0,8666.900390625
2016-08-22,8684.849609375,8614.0,8667.0,8629.150390625,152300.0,8629.150390625
2016-08-23,8642.150390625,8580.0,8628.349609375,8632.599609375,187500.0,8632.599609375
2016-08-24,8661.0498046875,8620.900390625,8648.5,8650.2998046875,149600.0,8650.2998046875
2016-08-25,8683.0498046875,8583.650390625,8668.849609375,8592.2001953125,213100.0,8592.2001953125
2016-08-26,8622.9501953125,8547.5498046875,8614.349609375,8572.5498046875,147500.0,8572.5498046875
2016-08-29,8622.0,8543.75,8583.75,8607.4501953125,129700.0,8607.4501953125
2016-08-30,8750.599609375,8642.25,8646.75,8744.349609375,150200.0,8744.349609375
2016-08-31,8819.2001953125,8754.0498046875,8754.0498046875,8786.2001953125,362200.0,8786.2001953125
2016-09-01,8813.25,8759.9501953125,8793.599609375,8774.650390625,238900.0,8774.650390625
2016-09-02,8824.099609375,8768.2001953125,8796.349609375,8809.650390625,191500.0,8809.650390625
2016-09-06,8950.849609375,8848.4501953125,8852.7001953125,8943.0,195600.0,8943.0
2016-09-07,8968.7001953125,8913.349609375,8968.7001953125,8917.9501953125,290100.0,8917.9501953125
2016-09-08,8960.349609375,8896.0,8915.5,8952.5,217200.0,8952.5
2016-09-09,8939.150390625,8858.7001953125,8934.2998046875,8866.7001953125,175900.0,8866.7001953125
2016-09-12,8746.9501953125,8699.400390625,8732.9501953125,8715.599609375,184500.0,8715.599609375
2016-09-14,8739.849609375,8688.900390625,8710.650390625,8726.599609375,184300.0,8726.599609375
2016-09-15,8751.9501953125,8704.349609375,8743.849609375,8742.5498046875,145400.0,8742.5498046875
2016-09-16,8847.650390625,8750.5,8780.849609375,8779.849609375,265800.0,8779.849609375
2016-09-19,8824.2998046875,8774.2001953125,8788.4501953125,8808.400390625,131700.0,8808.400390625
2016-09-20,8816.4501953125,8759.2998046875,8816.099609375,8775.900390625,136500.0,8775.900390625
2016-09-21,8826.849609375,8757.2998046875,8790.2998046875,8777.150390625,148800.0,8777.150390625
2016-09-22,8893.349609375,8837.7998046875,8873.349609375,8867.4501953125,172800.0,8867.4501953125
2016-09-23,8885.2001953125,8820.2998046875,8880.75,8831.5498046875,185900.0,8831.5498046875
2016-09-26,8809.5498046875,8715.099609375,8807.900390625,8723.0498046875,164000.0,8723.0498046875
2016-09-27,8768.5,8690.5,8748.900390625,8706.400390625,151400.0,8706.400390625
2016-09-28,8767.0498046875,8703.150390625,8711.2001953125,8745.150390625,165500.0,8745.150390625
2016-09-29,8800.650390625,8558.25,8792.7001953125,8591.25,372900.0,8591.25
2016-09-30,8637.150390625,8555.2001953125,8581.5,8611.150390625,181700.0,8611.150390625
2016-10-03,8745.2001953125,8635.0,8666.150390625,8738.099609375,137300.0,8738.099609375
2016-10-04,8783.650390625,8736.099609375,8770.0,8769.150390625,184300.0,8769.150390625
2016-10-05,8806.9501953125,8731.400390625,8806.349609375,8743.9501953125,157200.0,8743.9501953125
2016-10-06,8781.150390625,8684.650390625,8768.7001953125,8709.5498046875,163600.0,8709.5498046875
2016-10-07,8723.7001953125,8663.7998046875,8721.7001953125,8697.599609375,150400.0,8697.599609375
2016-10-10,8745.7998046875,8703.9501953125,8735.349609375,8708.7998046875,108400.0,8708.7998046875
2016-10-13,8681.5498046875,8541.349609375,8671.5,8573.349609375,212300.0,8573.349609375
2016-10-14,8604.4501953125,8549.7998046875,8594.0,8583.400390625,162800.0,8583.400390625
2016-10-17,8615.400390625,8506.150390625,8612.9501953125,8520.400390625,197400.0,8520.400390625
2016-10-18,8685.099609375,8555.900390625,8556.0498046875,8677.900390625,216600.0,8677.900390625
2016-10-19,8698.75,8636.7001953125,8697.5,8659.099609375,172100.0,8659.099609375
2016-10-20,8727.0,8678.2998046875,8693.349609375,8699.400390625,161000.0,8699.400390625
2016-10-21,8709.099609375,8652.0498046875,8708.599609375,8693.0498046875,157300.0,8693.0498046875
2016-10-24,8736.9501953125,8684.150390625,8709.849609375,8708.9501953125,157100.0,8708.9501953125
2016-10-25,8722.650390625,8663.4501953125,8721.7001953125,8691.2998046875,189800.0,8691.2998046875
2016-10-26,8657.2998046875,8596.599609375,8657.2998046875,8615.25,219300.0,8615.25
2016-10-27,8624.849609375,8550.25,8607.099609375,8615.25,242800.0,8615.25
2016-10-28,8653.75,8581.75,8625.0,8638.0,175500.0,8638.0
2016-11-01,8669.599609375,8614.5,8653.150390625,8626.25,165000.0,8626.25
2016-11-02,8549.5,8504.849609375,8542.7998046875,8514.0,155300.0,8514.0
2016-11-03,8537.650390625,8476.150390625,8499.849609375,8484.9501953125,170500.0,8484.9501953125
2016-11-04,8504.0,8400.25,8503.599609375,8433.75,224800.0,8433.75
2016-11-07,8535.849609375,8481.4501953125,8535.75,8497.0498046875,172800.0,8497.0498046875
2016-11-08,8559.400390625,8480.099609375,8540.0,8543.5498046875,195700.0,8543.5498046875
2016-11-09,8476.2001953125,8002.25,8067.5,8432.0,314300.0,8432.0
2016-11-10,8598.4501953125,8510.7001953125,8555.599609375,8525.75,263100.0,8525.75
2016-11-11,8460.599609375,8284.9501953125,8456.650390625,8296.2998046875,266900.0,8296.2998046875
2016-11-15,8288.5498046875,8093.2001953125,8284.849609375,8108.4501953125,359200.0,8108.4501953125
2016-11-16,8210.0498046875,8089.39990234375,8205.650390625,8111.60009765625,269500.0,8111.60009765625
2016-11-17,8151.25,8060.2998046875,8105.10009765625,8079.9501953125,191300.0,8079.9501953125
2016-11-18,8128.9501953125,8048.2998046875,8097.5498046875,8074.10009765625,161200.0,8074.10009765625
2016-11-21,8102.4501953125,7916.39990234375,8102.10009765625,7929.10009765625,218800.0,7929.10009765625
2016-11-22,8019.0498046875,7938.14990234375,7989.14990234375,8002.2998046875,210200.0,8002.2998046875
2016-11-23,8055.2001953125,7973.10009765625,8051.2001953125,8033.2998046875,181000.0,8033.2998046875
2016-11-24,8024.85009765625,7952.5498046875,8011.7998046875,7965.5,260500.0,7965.5
2016-11-25,8122.25,7976.75,8007.9501953125,8114.2998046875,177900.0,8114.2998046875
2016-11-28,8146.5,8066.5,8080.64990234375,8126.89990234375,189700.0,8126.89990234375
2016-11-29,8197.349609375,8128.7001953125,8131.5498046875,8142.14990234375,189700.0,8142.14990234375
2016-11-30,8234.25,8139.25,8172.14990234375,8224.5,248000.0,8224.5
2016-12-01,8250.7998046875,8185.0498046875,8244.0,8192.900390625,157700.0,8192.900390625
2016-12-02,8159.2998046875,8070.0498046875,8153.5498046875,8086.7998046875,171500.0,8086.7998046875
2016-12-05,8141.89990234375,8056.85009765625,8088.75,8128.75,126500.0,8128.75
2016-12-06,8178.7001953125,8130.85009765625,8153.14990234375,8143.14990234375,115300.0,8143.14990234375
2016-12-07,8190.4501953125,8077.5,8168.39990234375,8102.0498046875,169800.0,8102.0498046875
2016-12-08,8256.25,8151.75,8152.10009765625,8246.849609375,142500.0,8246.849609375
2016-12-09,8274.9501953125,8241.9501953125,8271.7001953125,8261.75,149700.0,8261.75
2016-12-12,8230.650390625,8154.4501953125,8230.650390625,8170.7998046875,108100.0,8170.7998046875
2016-12-13,8228.849609375,8155.7998046875,8196.150390625,8221.7998046875,184000.0,8221.7998046875
2016-12-14,8229.400390625,8165.10009765625,8229.349609375,8182.4501953125,144600.0,8182.4501953125
2016-12-15,8225.900390625,8121.9501953125,8128.39990234375,8153.60009765625,181800.0,8153.60009765625
2016-12-16,8178.7001953125,8127.4501953125,8178.2001953125,8139.4501953125,203000.0,8139.4501953125
2016-12-19,8132.5,8094.85009765625,8126.0,8104.35009765625,107400.0,8104.35009765625
2016-12-20,8124.10009765625,8062.75,8110.60009765625,8082.39990234375,128000.0,8082.39990234375
2016-12-21,8112.5498046875,8053.25,8105.85009765625,8061.2998046875,123700.0,8061.2998046875
2016-12-22,8046.4501953125,7964.9501953125,8043.85009765625,7979.10009765625,122600.0,7979.10009765625
2016-12-23,8022.60009765625,7942.0498046875,7972.5,7985.75,124100.0,7985.75
2016-12-26,7970.0498046875,7893.7998046875,7965.10009765625,7908.25,106900.0,7908.25
2016-12-27,8044.64990234375,7903.7001953125,7915.0498046875,8032.85009765625,118800.0,8032.85009765625
2016-12-28,8100.5498046875,8028.39990234375,8047.5498046875,8034.85009765625,126700.0,8034.85009765625
2016-12-29,8111.10009765625,8020.7998046875,8030.60009765625,8103.60009765625,178500.0,8103.60009765625
2016-12-30,8197.0,8114.75,8119.64990234375,8185.7998046875,127600.0,8185.7998046875
2017-01-02,8212.0,8133.7998046875,8210.099609375,8179.5,118300.0,8179.5
2017-01-03,8219.099609375,8148.60009765625,8196.0498046875,8192.25,127300.0,8192.25
2017-01-04,8218.5,8180.89990234375,8202.650390625,8190.5,132400.0,8190.5
2017-01-05,8282.650390625,8223.7001953125,8226.650390625,8273.7998046875,159100.0,8273.7998046875
2017-01-06,8306.849609375,8233.25,8281.849609375,8243.7998046875,139400.0,8243.7998046875
2017-01-09,8263.0,8227.75,8259.349609375,8236.0498046875,99100.0,8236.0498046875
2017-01-10,8293.7998046875,8261.0,8262.7001953125,8288.599609375,142900.0,8288.599609375
2017-01-11,8389.0,8322.25,8327.7998046875,8380.650390625,186500.0,8380.650390625
2017-01-12,8417.2001953125,8382.2998046875,8391.0498046875,8407.2001953125,172600.0,8407.2001953125
2017-01-13,8461.0498046875,8373.150390625,8457.650390625,8400.349609375,185300.0,8400.349609375
2017-01-16,8426.7001953125,8374.400390625,8390.9501953125,8412.7998046875,124100.0,8412.7998046875
2017-01-17,8440.900390625,8378.2998046875,8415.0498046875,8398.0,122000.0,8398.0
2017-01-18,8460.2998046875,8397.400390625,8403.849609375,8417.0,163800.0,8417.0
2017-01-19,8445.150390625,8404.0498046875,8418.400390625,8435.099609375,165900.0,8435.099609375
2017-01-20,8423.650390625,8340.9501953125,8404.349609375,8349.349609375,202600.0,8349.349609375
2017-01-23,8404.150390625,8327.2001953125,8329.599609375,8391.5,195000.0,8391.5
2017-01-24,8480.9501953125,8398.150390625,8407.0498046875,8475.7998046875,179200.0,8475.7998046875
2017-01-25,8612.599609375,8493.9501953125,8499.4501953125,8602.75,292500.0,8602.75
2017-01-27,8672.7001953125,8606.900390625,8610.5,8641.25,275400.0,8641.25
2017-01-30,8662.599609375,8617.75,8635.5498046875,8632.75,304700.0,8632.75
2017-01-31,8631.75,8552.400390625,8629.4501953125,8561.2998046875,521000.0,8561.2998046875
2017-02-01,8722.400390625,8537.5,8570.349609375,8716.400390625,327700.0,8716.400390625
2017-02-02,8757.599609375,8685.7998046875,8724.75,8734.25,283500.0,8734.25
2017-02-03,8748.25,8707.75,8735.150390625,8740.9501953125,191000.0,8740.9501953125
2017-02-06,8814.099609375,8770.2001953125,8785.4501953125,8801.0498046875,194400.0,8801.0498046875
2017-02-07,8809.2998046875,8741.0498046875,8805.7001953125,8768.2998046875,226300.0,8768.2998046875
2017-02-08,8791.25,8715.0,8774.5498046875,8769.0498046875,218700.0,8769.0498046875
2017-02-09,8821.400390625,8724.099609375,8795.5498046875,8778.400390625,187500.0,8778.400390625
2017-02-10,8822.099609375,8771.2001953125,8812.349609375,8793.5498046875,225900.0,8793.5498046875
2017-02-13,8826.900390625,8754.2001953125,8819.7998046875,8805.0498046875,204900.0,8805.0498046875
2017-02-14,8820.4501953125,8772.5,8819.900390625,8792.2998046875,188300.0,8792.2998046875
2017-02-15,8807.900390625,8712.849609375,8778.9501953125,8724.7001953125,216100.0,8724.7001953125
2017-02-16,8783.9501953125,8719.599609375,8739.0,8778.0,184600.0,8778.0
2017-02-17,8896.4501953125,8804.25,8883.7001953125,8821.7001953125,298300.0,8821.7001953125
2017-02-20,8886.25,8809.7998046875,8818.5498046875,8879.2001953125,167800.0,8879.2001953125
2017-02-21,8920.7998046875,8860.9501953125,8890.75,8907.849609375,175700.0,8907.849609375
2017-02-22,8960.75,8905.25,8931.599609375,8926.900390625,247100.0,8926.900390625
2017-02-23,8982.150390625,8927.5498046875,8956.400390625,8939.5,377200.0,8939.5
2017-02-27,8951.7998046875,8888.650390625,8943.7001953125,8896.7001953125,189900.0,8896.7001953125
2017-02-28,8914.75,8867.599609375,8898.9501953125,8879.599609375,293600.0,8879.599609375
2017-03-01,8960.7998046875,8898.599609375,8904.400390625,8945.7998046875,205900.0,8945.7998046875
2017-03-02,8992.5,8879.7998046875,8982.849609375,8899.75,218800.0,8899.75
2017-03-03,8907.099609375,8860.099609375,8883.5,8897.5498046875,202600.0,8897.5498046875
2017-03-06,8967.7998046875,8914.0,8915.099609375,8963.4501953125,174800.0,8963.4501953125
2017-03-07,8977.849609375,8932.7998046875,8977.75,8946.900390625,173400.0,8946.900390625
2017-03-08,8957.0498046875,8891.9501953125,8950.7001953125,8924.2998046875,177800.0,8924.2998046875
2017-03-09,8945.7998046875,8899.5,8914.5,8927.0,171500.0,8927.0
2017-03-10,8975.7001953125,8903.9501953125,8953.7001953125,8934.5498046875,152700.0,8934.5498046875
2017-03-14,9122.75,9060.5,9091.650390625,9087.0,270300.0,9087.0
2017-03-15,9106.5498046875,9075.5,9086.849609375,9084.7998046875,240600.0,9084.7998046875
2017-03-16,9158.4501953125,9128.5498046875,9129.650390625,9153.7001953125,208600.0,9153.7001953125
2017-03-17,9218.400390625,9147.599609375,9207.7998046875,9160.0498046875,286700.0,9160.0498046875
2017-03-20,9167.599609375,9116.2998046875,9166.9501953125,9126.849609375,332100.0,9126.849609375
2017-03-21,9147.75,9087.2001953125,9133.9501953125,9121.5,247700.0,9121.5
2017-03-22,9072.900390625,9019.2998046875,9047.2001953125,9030.4501953125,232300.0,9030.4501953125
2017-03-23,9099.0498046875,9048.599609375,9048.75,9086.2998046875,191800.0,9086.2998046875
2017-03-24,9133.5498046875,9089.400390625,9104.0,9108.0,203700.0,9108.0
2017-03-27,9094.849609375,9024.650390625,9093.4501953125,9045.2001953125,202700.0,9045.2001953125
2017-03-28,9110.400390625,9079.7998046875,9081.5,9100.7998046875,183300.0,9100.7998046875
2017-03-29,9153.150390625,9109.099609375,9128.7001953125,9143.7998046875,243400.0,9143.7998046875
2017-03-30,9183.150390625,9136.349609375,9142.599609375,9173.75,323400.0,9173.75
2017-03-31,9191.7001953125,9152.099609375,9158.900390625,9173.75,190900.0,9173.75
2017-04-03,9245.349609375,9192.400390625,9220.599609375,9237.849609375,139100.0,9237.849609375
2017-04-05,9273.900390625,9215.400390625,9264.400390625,9265.150390625,184800.0,9265.150390625
2017-04-06,9267.9501953125,9218.849609375,9245.7998046875,9261.9501953125,186100.0,9261.9501953125
2017-04-07,9250.5,9188.099609375,9223.7001953125,9198.2998046875,190000.0,9198.2998046875
2017-04-10,9225.650390625,9174.849609375,9225.599609375,9181.4501953125,135800.0,9181.4501953125
2017-04-11,9242.7001953125,9172.849609375,9184.5498046875,9237.0,200100.0,9237.0
2017-04-12,9246.400390625,9161.7998046875,9242.5,9203.4501953125,161800.0,9203.4501953125
2017-04-13,9202.650390625,9144.9501953125,9202.5,9150.7998046875,166500.0,9150.7998046875
2017-04-17,9160.0,9120.25,9144.75,9139.2998046875,0.0,9139.2998046875
2017-04-18,9217.900390625,9095.4501953125,9163.0,9105.150390625,174200.0,9105.150390625
2017-04-19,9120.5,9075.150390625,9112.2001953125,9103.5,173700.0,9103.5
2017-04-20,9143.900390625,9102.650390625,9108.099609375,9136.400390625,170300.0,9136.400390625
2017-04-21,9183.650390625,9088.75,9179.099609375,9119.400390625,155200.0,9119.400390625
2017-04-24,9225.400390625,9130.5498046875,9135.349609375,9217.9501953125,167700.0,9217.9501953125
2017-04-25,9309.2001953125,9250.349609375,9273.0498046875,9306.599609375,168700.0,9306.599609375
2017-04-26,9367.0,9301.349609375,9336.2001953125,9351.849609375,185700.0,9351.849609375
2017-04-27,9367.150390625,9322.650390625,9359.150390625,9342.150390625,209400.0,9342.150390625
2017-04-28,9342.650390625,9282.25,9340.9501953125,9304.0498046875,162200.0,9304.0498046875
2017-05-02,9352.5498046875,9269.900390625,9339.849609375,9313.7998046875,161600.0,9313.7998046875
2017-05-03,9346.2998046875,9298.400390625,9344.7001953125,9311.9501953125,151600.0,9311.9501953125
2017-05-04,9365.650390625,9323.25,9360.9501953125,9359.900390625,269600.0,9359.900390625
2017-05-05,9377.099609375,9272.0,9374.5498046875,9285.2998046875,231900.0,9285.2998046875
2017-05-08,9338.7001953125,9297.9501953125,9311.4501953125,9314.0498046875,174300.0,9314.0498046875
2017-05-09,9338.9501953125,9307.7001953125,9337.349609375,9316.849609375,132300.0,9316.849609375
2017-05-10,9414.75,9336.0,9339.650390625,9407.2998046875,152700.0,9407.2998046875
2017-05-11,9450.650390625,9411.2998046875,9448.599609375,9422.400390625,171100.0,9422.400390625
2017-05-12,9437.75,9372.5498046875,9436.650390625,9400.900390625,154300.0,9400.900390625
2017-05-15,9449.25,9423.099609375,9433.5498046875,9445.400390625,140800.0,9445.400390625
2017-05-16,9517.2001953125,9456.349609375,9461.0,9512.25,166500.0,9512.25
2017-05-17,9532.599609375,9486.099609375,9517.599609375,9525.75,205500.0,9525.75
2017-05-18,9489.099609375,9418.099609375,9453.2001953125,9429.4501953125,193300.0,9429.4501953125
